"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"attributenodes[131, 1]","706848 - Theta","Student Mastery",-0.0085822294194667,0.588090033344513,-1.25493217312771,-0.000883514382171448,1.15586227719901,1,1810
"attributenodes[132, 1]","828021 - Theta","Student Mastery",0.171467206800793,0.653920656723615,-1.14026408430071,0.155109008109904,1.51573263130698,1.01,1506
"attributenodes[133, 1]","587613 - Theta","Student Mastery",-0.0163088676042598,0.819438348171574,-1.8072545930737,0.0240272551811314,1.5555243762406,1,1077
"attributenodes[134, 1]","517666 - Theta","Student Mastery",0.215805642326317,0.754684300524032,-1.32796123362208,0.202527915872372,1.75819387516724,1,1539
"attributenodes[135, 1]","985351 - Theta","Student Mastery",-0.493334788668327,0.714764433860892,-2.06226236022918,-0.432987177585113,0.845281356478089,1,1403
"attributenodes[136, 1]","275256 - Theta","Student Mastery",0.996378584061649,0.667873241951458,-0.157760449957545,0.935459845531791,2.43966694420483,1,3355
"attributenodes[137, 1]","272947 - Theta","Student Mastery",-1.17634000923436,0.640913140609507,-2.61358854578833,-1.10740155049721,-0.0904866197893278,1,3173
"attributenodes[138, 1]","297132 - Theta","Student Mastery",1.02563758956578,0.660421327552346,-0.0990224658733781,0.961685006870604,2.47878429968814,1,3766
"attributenodes[139, 1]","406082 - Theta","Student Mastery",-0.368314836505065,0.66512572393833,-1.66097596340888,-0.397396647480626,1.10117593031467,1,1402
"attributenodes[140, 1]","616613 - Theta","Student Mastery",-1.18840392424702,0.600276772634897,-2.53808232228908,-1.12191065873164,-0.205597142134997,1,3480
"attributenodes[141, 1]","166514 - Theta","Student Mastery",-1.13887795820112,0.619321190451461,-2.52480835252142,-1.07765647037477,-0.0938957082417346,1,3045
"attributenodes[142, 1]","731933 - Theta","Student Mastery",-1.16139768496616,0.60135084655522,-2.48561420599295,-1.10240187981702,-0.0959712289633715,1,3613
"attributenodes[143, 1]","364484 - Theta","Student Mastery",-1.22362169716299,0.607699813273282,-2.55377876831033,-1.15769323834683,-0.193325200484658,1,3452
"attributenodes[144, 1]","802138 - Theta","Student Mastery",-0.698830226403291,0.623289062537103,-2.11132183714266,-0.634443716111464,0.409516500622405,1,2076
"attributenodes[145, 1]","217799 - Theta","Student Mastery",0.901682889902035,0.707316509596557,-0.326349648536394,0.84287569694128,2.40705328666033,1,2665
"attributenodes[146, 1]","227430 - Theta","Student Mastery",-0.568693337740513,0.552745337917969,-1.81058530578018,-0.51698931949483,0.395405135231747,1.01,2244
"attributenodes[147, 1]","698860 - Theta","Student Mastery",-1.08316983369156,0.656703448836911,-2.51076802619034,-1.02447368415679,0.0628560689640416,1,2771
"attributenodes[148, 1]","589654 - Theta","Student Mastery",0.0903465295117483,0.610651326219883,-1.16219294611861,0.0692804071463643,1.3666814648359,1,1390
"attributenodes[149, 1]","309352 - Theta","Student Mastery",-0.51574473610396,0.848237754230598,-2.23599000709092,-0.503808126031615,1.23397535800491,1,1066
"attributenodes[150, 1]","353023 - Theta","Student Mastery",-0.81938662091774,0.689959262192425,-2.33463441079736,-0.741240041088795,0.36473173009666,1,1746
"attributenodes[151, 1]","517957 - Theta","Student Mastery",1.01317024885443,0.667062295679966,-0.0912041894193718,0.954245555800161,2.48891029092247,1,3803
"attributenodes[152, 1]","725778 - Theta","Student Mastery",-0.873381677781722,0.660690190282066,-2.36684879905604,-0.799667529205857,0.264233353998262,1.01,2163
"attributenodes[153, 1]","177317 - Theta","Student Mastery",-0.167245695966534,0.610613656057083,-1.58549993238511,-0.123657329356796,0.930257798324917,1.01,1438
"attributenodes[154, 1]","971169 - Theta","Student Mastery",0.453184008851454,0.623157121062748,-0.7237627695778,0.414687481842572,1.75815668342301,1,2304
"attributenodes[155, 1]","547906 - Theta","Student Mastery",0.41167867117481,0.632480015445051,-0.806035647987475,0.378241870106297,1.71367158062689,1,2082
"attributenodes[156, 1]","350690 - Theta","Student Mastery",-0.58311593355537,0.724290409068909,-2.16852145349727,-0.512903212180148,0.693866626419892,1,1451
"attributenodes[157, 1]","170812 - Theta","Student Mastery",-0.58516523079546,0.730666783237977,-2.2064922148338,-0.516177192069884,0.727753291775842,1,1423
"attributenodes[158, 1]","500749 - Theta","Student Mastery",0.97582581391111,0.668811865364354,-0.163060143011241,0.915491626643819,2.43351191139218,1,3628
"attributenodes[159, 1]","591487 - Theta","Student Mastery",0.760668916296269,0.653394740761635,-0.348028336438181,0.697055155842351,2.23899495065408,1,3110
"attributenodes[160, 1]","601495 - Theta","Student Mastery",0.924314312687786,0.687599629769839,-0.275627078655571,0.865033978342267,2.42556090364287,1,3249
"attributenodes[161, 1]","351710 - Theta","Student Mastery",0.997730718388442,0.681112071536166,-0.131701615306911,0.931341213774008,2.53038078029431,1,3266
"attributenodes[162, 1]","505294 - Theta","Student Mastery",0.386890380022544,0.84172303759378,-1.01020167301638,0.302367238933507,2.22052715648148,1,1246
"attributenodes[163, 1]","881098 - Theta","Student Mastery",-1.18598341625932,0.608385743396821,-2.57139628859691,-1.12598124826221,-0.161919143809054,1,3228
"attributenodes[164, 1]","325532 - Theta","Student Mastery",0.130856413444089,0.570328938329278,-0.991991918351548,0.120444166091174,1.32649176911995,1,1917
"attributenodes[165, 1]","788606 - Theta","Student Mastery",0.98779332218738,0.67164373909497,-0.144125609972798,0.929671631121286,2.4416867636499,1,3395
"attributenodes[166, 1]","561258 - Theta","Student Mastery",-0.00378994106916255,0.59836776625178,-1.21647305111034,-0.00576500375677728,1.23399756780563,1,1768
"attributenodes[167, 1]","160449 - Theta","Student Mastery",-0.477619014076511,0.728569361217227,-2.04326068381678,-0.418741130901186,0.860373656091923,1,1393
"attributenodes[168, 1]","182239 - Theta","Student Mastery",-0.746132443434118,0.639468552644439,-2.19306947331214,-0.668965616738789,0.324986894622701,1,1883
"attributenodes[169, 1]","327517 - Theta","Student Mastery",-0.816423158543209,0.628382042434363,-2.23798850098219,-0.742658504576836,0.223447489449648,1,2180
"attributenodes[170, 1]","420862 - Theta","Student Mastery",0.616414974468091,0.589117905672693,-0.385261176289564,0.565092166778544,1.9400786501812,1,3145
"attributenodes[171, 1]","404193 - Theta","Student Mastery",0.552610155516523,0.591615030770608,-0.457817809454764,0.504213631971445,1.8234177213212,1,2975
"attributenodes[172, 1]","520070 - Theta","Student Mastery",-1.20554299783193,0.603992507929051,-2.55078888800213,-1.14526271861108,-0.189215289981702,1,3485
"attributenodes[173, 1]","485844 - Theta","Student Mastery",0.183366548224741,0.53915723532637,-0.876819610446604,0.164933830028171,1.30420371608485,1,2354
"attributenodes[174, 1]","903042 - Theta","Student Mastery",0.431768171843188,0.754950941054449,-0.854834342462184,0.343144434665679,2.14526973910597,1,1491
"attributenodes[175, 1]","958859 - Theta","Student Mastery",0.0179582675187589,0.68427971053033,-1.51187560925935,0.0164582299616913,1.39416557384022,1,1275
"attributenodes[176, 1]","221040 - Theta","Student Mastery",-0.997432208119973,0.590565499286864,-2.29539379955006,-0.934314501500441,0.0064542982360291,1,3142
"attributenodes[177, 1]","385649 - Theta","Student Mastery",0.0265392470464508,0.592774694512372,-1.14063612164701,0.00187326573947559,1.27661089809248,1.01,1904
"attributenodes[178, 1]","365182 - Theta","Student Mastery",0.59713554396664,0.557684036066547,-0.35371910584422,0.54504587947046,1.81866209779903,1,3601
"attributenodes[179, 1]","643877 - Theta","Student Mastery",-0.868998599738482,0.634747192686149,-2.29954757508008,-0.794712112986698,0.175425384381366,1,2095
"attributenodes[180, 1]","232499 - Theta","Student Mastery",-0.874092278411217,0.539783235559737,-2.06564636534124,-0.837427311279422,0.0373343896606858,1,3123
"attributenodes[181, 1]","529885 - Theta","Student Mastery",-1.22388225985353,0.59793041577702,-2.5494870909718,-1.16281435131882,-0.207697577627979,1,3402
